n_losses,year,player_name,nemesis
3,2006,Tom Rushby,Josh Goodall
3,2006,Antoine Benneteau,Ishay Hadash
3,2006,Rodrigo Guidolin,Lucas Engel
3,2006,Amit Inbar,Dekel Valtzer
3,2006,Adam Feeney,Alun Jones
3,2006,Juan Francisco Spina,Martin Alund
3,2006,David Savic,Grega Zemlja
3,2006,Hector Ruiz Cadenas,Bartolome Salva Vidal
3,2006,Miquel Perez Puigdomenech,David Luque Velasco
3,2006,Miquel Perez Puigdomenech,Javier Genaro Martinez
3,2006,Lenoir Ramos,Ricardo Hocevar
3,2006,Leandro Migani,Eduardo Schwank
3,2006,Motaz Abou El Khair,Adam Vejmelka
3,2006,Diego Cristin,Martin Alund
3,2006,Teodor Bolanu,Victor Ionita
3,2006,Fabrice Santoro,Tomas Berdych
3,2006,Darko Madjarovski,Nikola Ciric
3,2006,Jordi Marse Vidri,Pablo Santos
3,2006,Kenneth Carlsen,Robby Ginepri
3,2006,Andre Ghem,Thiago Alves
3,2006,Tim Henman,Roger Federer
3,2006,Jose Rubin Statham,Andrew Coelho
3,2006,Oscar Rodriguez Sanchez,Antonio Pastorino
3,2006,Carlos Moya,James Blake
3,2006,Mariano Zabaleta,Sergio Roitman
3,2006,Miha Gregorc,Roman Borvanov
3,2006,Marcel Felder,Pablo Galdon
3,2006,Nicolas Massu,Roger Federer
3,2006,Nicolas Mahut,Marat Safin
3,2006,Martin Lee,Josh Goodall
3,2006,Paul Henri Mathieu,Rafael Nadal
3,2006,Nikolay Davydenko,David Nalbandian
3,2006,Mardy Fish,Rafael Nadal
3,2006,Jarkko Nieminen,James Blake
3,2006,Noam Okun,Frank Dancevic
3,2006,Agustin Calleri,Ivan Ljubicic
3,2006,Agustin Calleri,Nikolay Davydenko
3,2006,Danai Udomchoke,Dmitry Tursunov
3,2006,Karim Maamoun,Mohamed Mamoun
3,2006,Ivan Ljubicic,Roger Federer
3,2006,Dong Hyun Kim,Woong Sun Jun
3,2006,Paradorn Srichaphan,Roger Federer
3,2006,Alex Bogdanovic,Raemon Sluiter
3,2006,Marat Safin,Fernando Gonzalez
3,2006,Tetsuya Chaen,Oh Hee Kwon
3,2006,David Ferrer,Roger Federer
3,2006,Sergei Bubka,Josh Goodall
3,2006,Phillip Simmonds,Amer Delic
3,2006,Carlos Berlocq,Guillermo Canas
3,2006,Josh Goodall,Martin Lee
3,2006,Gabriel Pitta,Franco Ferreiro
3,2006,Guillem Burniol,Pablo Santos
3,2006,Brendan Evans,Michael Russell
3,2006,Sebastian Rieschick,Dustin Brown
3,2006,Dieter Kindlmann,Gorka Fraile
3,2006,Ashkan Shokoofi,Alexander Satschko
3,2006,Tomas Berdych,Roger Federer
3,2006,Philipp Petzschner,Ernests Gulbis
3,2006,Lucas Jovita,Miguel Angel Lopez Jaen
3,2006,Carlos Avellan,Juan Pablo Villar
3,2006,Marcos Daniel,Nicolas Massu
3,2006,Marcos Daniel,Martin Vassallo Arguello
3,2006,Julio Silva,Leonardo Mayer
3,2006,Fernando Verdasco,Andy Roddick
3,2006,Rajeev Ram,Eric Nunez
3,2006,Gorka Fraile,Jose Antonio Sanchez De Luna
3,2006,Jean Francois Bachelot,Nicolas Tourte
5,2007,Ignacio Coll Riudavets,Pedro Clar Rossello
5,2007,Rajeev Ram,Donald Young
5,2007,Novak Djokovic,Rafael Nadal
5,2007,Leandro Migani,Juan Martin Aranguren
4,2007,Robert Belak,David Savic
4,2007,Carlos Rexach Itoiz,Javier Genaro Martinez
4,2007,Daniel Dutra Da Silva,Leonardo Kirche
4,2007,Ricardo Hocevar,Daniel Dutra Da Silva
4,2007,Paolo Lorenzi,Juan Pablo Brzezicki
4,2007,Brendan Evans,Bobby Reynolds
4,2007,Javier Genaro Martinez,Adrian Menendez Maceiras
4,2007,Frederico Gil,Fabio Fognini
3,2007,Antonio Sancic,Marin Bradaric
3,2007,Mikhail Youzhny,Rafael Nadal
3,2007,Fumiaki Kita,Takahiro Terachi
3,2007,Andres Molteni,Damian Patriarca
3,2007,Caio Burjaili,Tiago Lopes
3,2007,Andres Molteni,Juan Martin Aranguren
3,2007,Dylan Sessagesimi,Mathieu Guenat
3,2007,Daniel Cox,Josh Goodall
3,2007,Damian Guichonet,Alejandro Kon
3,2007,Facundo Bagnis,Martin Alund
3,2007,Thales Turini,Lucas Engel
3,2007,Guillermo Alcaide,Pierre Ludovic Duclos
3,2007,Andre Pinheiro,Cesar Ferrer Victoria
3,2007,James Blake,Ivo Karlovic
3,2007,Marcos Conocente,Alejandro Fabbri
3,2007,Tomas Zib,Werner Eschauer
3,2007,Alexander Stamchev,Ilia Kushev
3,2007,Chris Eaton,Jan Stancik
3,2007,Myles Blake,Sam Groth
3,2007,Daniel Munoz de la Nava,Daniel Gimeno Traver
3,2007,Alexandru Raul Lazar,Petru Alexandru Luncanu
3,2007,Manuel Jorquera,Francesco Piccari
3,2007,Federico Cavallero,Andres Molteni
3,2007,Miguel Angel Lopez Jaen,Marc Fornell Mestres
3,2007,Raian Luchici,Victor Estrella
3,2007,Gabriel Trujillo Soler,Miguel Angel Lopez Jaen
3,2007,Martin Pedersen,Frederik Nielsen
3,2007,Vaja Uzakov,Konstantin Kravchuk
3,2007,Juan Manuel Elizondo,Miguel Gallardo Valles
3,2007,Michel Koning,Matwe Middelkoop
3,2007,Kevin Anderson,Rajeev Ram
3,2007,Rabie Chaki,Mounir El Aarej
3,2007,Piero Luisi,Julio Cesar Campozano
3,2007,Alexandr Dolgopolov,Thierry Ascione
3,2007,Gabriel Trujillo Soler,David Marrero
3,2007,Marco Pedrini,Walter Trusendi
3,2007,Kevin Kim,Hyung Taik Lee
3,2007,Federico Torresi,Adrian Cruciat
3,2007,Andre Miele,Brian Dabul
3,2007,Andre Miele,Joao Souza
3,2007,Enrico Burzi,Alberto Brizzi
3,2007,Aditya Madkekar,Elbert Sie
3,2007,Victor Mugurel Anagnastopol,Victor Stanica
3,2007,Simeon Ivanov,Vasil Mladenov
3,2007,Simeon Ivanov,Todor Enev
3,2007,Adam Feeney,Robert Smeets
3,2007,Markus Egger,Marek Semjan
3,2007,Nicholas Monroe,Gouichi Motomura
3,2007,David Savic,Ivaylo Traykov
3,2007,Jeremy Blandin,Aisam Ul Haq Qureshi
3,2007,Lionel Noviski,Martin Alund
3,2007,Diego Lopez,Juan Martin Aranguren
3,2007,Masatoshi Miyazaki,Takahiro Terachi
3,2007,Juan Albert Viloca Puig,Bartolome Salva Vidal
3,2007,Nicolas Tourte,Robin Haase
3,2007,David Estruch,Pedro Clar Rossello
3,2007,Matthew Smith,Daniel King Turner
3,2007,Marco Di Vuolo,Matteo Viola
3,2007,Lenoir Ramos,Daniel Dutra Da Silva
3,2007,Benedikt Dorsch,Robert Kendrick
3,2007,Marcel Granollers,Santiago Ventura
3,2007,Igor Kunitsyn,Florian Mayer
3,2007,Diego Junqueira,Pablo Cuevas
3,2007,Rohan Bopanna,Wesley Moodie
3,2007,Oh Hee Kwon,Ti Chen
3,2007,Rafael Nadal,Roger Federer
3,2007,Marcos Daniel,Juan Pablo Guzman
3,2007,Fernando Verdasco,Tomas Berdych
3,2007,Fernando Verdasco,Andy Roddick
3,2007,Jurgen Melzer,Guillermo Canas
3,2007,David Ferrer,Roger Federer
3,2007,Gorka Fraile,Alessio Di Mauro
3,2007,Philipp Kohlschreiber,Rafael Nadal
3,2007,Zack Fleishman,Robert Kendrick
3,2007,Julien Benneteau,Sam Querrey
3,2007,Nikolay Davydenko,Roger Federer
3,2007,Nikolay Davydenko,Andy Murray
3,2007,Paul Henri Mathieu,Fernando Verdasco
3,2007,Andy Roddick,Roger Federer
3,2007,Hugo Armando,Paul Capdeville
3,2007,Ivo Karlovic,Roger Federer
3,2007,Marc Lopez,Francesco Aldi
3,2007,Marc Lopez,Juan Pablo Guzman
3,2007,Hiroki Kondo,Gouichi Motomura
3,2007,Stan Wawrinka,Rafael Nadal
3,2007,Mikhail Youzhny,Roger Federer
3,2007,Alessio Di Mauro,Santiago Ventura
3,2007,Tomas Berdych,Mikhail Youzhny
3,2007,Sam Querrey,Tommy Haas
3,2007,Benjamin Becker,Ivo Karlovic
3,2007,Juan Martin del Potro,Rafael Nadal
3,2007,Juan Martin del Potro,Frank Dancevic
3,2007,Jesse Witten,Ilija Bozoljac
3,2007,Juan Pablo Brzezicki,Diego Junqueira
3,2007,Scott Oudsema,Noam Okun
3,2007,Abdullah Maqdas,Andrei Mlendea
3,2007,Hyun Woo Nam,Kyu Tae Im
3,2007,Pierrick Ysern,Adriano Biasella
3,2007,Karan Rastogi,Prakash Amritraj
3,2007,Marcos Baghdatis,Rafael Nadal
3,2007,Raphael Durek,Dawid Olejniczak
3,2007,Roko Karanusic,Werner Eschauer
3,2007,Gabriel Moraru,Catalin Ionut Gard
3,2007,Ilija Bozoljac,Donald Young
3,2007,Rui Machado,Guillermo Olaso
3,2007,Agustin Calleri,Guillermo Canas
3,2007,Gilles Simon,Tommy Robredo
3,2007,Juan Carlos Ferrero,Roger Federer
3,2007,Ivan Navarro,Carlos Berlocq
3,2007,Nicolas Almagro,Roger Federer
3,2007,Nikita Kryvonos,John Isner
14,2008,Roy Emerson,Rod Laver
14,2008,Fred Stolle,Rod Laver
13,2008,Roger Taylor,John Newcombe
12,2008,Ken Rosewall,Rod Laver
12,2008,Nikola Pilic,John Newcombe
11,2008,Andres Gimeno,Rod Laver
11,2008,Pierre Barthes,John Newcombe
10,2008,Earl Butch Buchholz,Tony Roche
9,2008,Richard Gonzalez,Rod Laver
9,2008,Vic Seixas,Ken Rosewall
9,2008,Tony Roche,Dennis Ralston
8,2008,Jean Laurent Robert Borotra,Bill Tilden Ii
8,2008,Rod Laver,Roy Emerson
8,2008,John Newcombe,Dennis Ralston
8,2008,Dennis Ralston,Rod Laver
8,2008,John Newcombe,Tony Roche
7,2008,Bill Tilden Ii,Henri Jean Cochet
7,2008,Raymond Moore,Marty Riessen
7,2008,Tom Okker,Rod Laver
7,2008,Raymond Moore,Tony Roche
7,2008,Cliff Drysdale,John Newcombe
6,2008,Uffe Schmidt,Nicola Pietrangeli
6,2008,Jack Crawford,Fred Perry
6,2008,Marty Riessen,Tony Roche
6,2008,Neale Fraser,Ashley Cooper
6,2008,Marty Riessen,Manuel Santana
5,2008,Jacques Thomas,Budge Patty
5,2008,Bob Lutz,Clark Graebner
5,2008,Allan Stone,Tony Roche
5,2008,Jacques Christian Boussus,Jack Crawford
5,2008,Jim Mcmanus,Clark Graebner
5,2008,Nicola Pietrangeli,Rod Laver
5,2008,Bill Johnston,Bill Tilden Ii
5,2008,Jim Osborne,Arthur Ashe
5,2008,Ray Ruffels,Arthur Ashe
5,2008,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Fred Perry
5,2008,Bob Lutz,Arthur Ashe
5,2008,Charlie Pasarell,Stan Smith
5,2008,Gerald Leighton Patterson,Bill Tilden Ii
5,2008,Ron Holmberg,Roy Emerson
5,2008,Herbert Fortescue Lawford,William Charles Renshaw
5,2008,Ron Holmberg,Dennis Ralston
4,2008,Javier Genaro Martinez,Jose Checa Calvo
4,2008,Bunny Austin,Gottfried Alexander Maximilian Walter Kurt Von Cramm
4,2008,Roger Federer,Rafael Nadal
4,2008,Rodrigo Antonio Grilli,Eric Gomes
4,2008,John William Van Ryn,Fred Perry
4,2008,Nicolas Kiefer,Rafael Nadal
4,2008,Sven Viktor Davidson,Tony Trabert
4,2008,Frank Lorymer Riseley,Laurie Doherty
4,2008,Billy Knight,Nicola Pietrangeli
4,2008,Kurt Nielsen,Vic Seixas
4,2008,Sergio Gutierrez Ferrol,Javier Genaro Martinez
4,2008,Chuck Mckinley,Roy Emerson
4,2008,Charles Roche,Matteo Marrai
4,2008,John Francis Hennessey,Henri Jean Cochet
4,2008,Lennart Bergelin,Jaroslav Drobny
4,2008,Pablo Martin Adalia,Jose Checa Calvo
4,2008,Theodore Roosevelt Pell,Maurice Evans Mcloughlin
4,2008,Mervyn Rose,Tony Trabert
4,2008,Andriej Kapas,Marcin Gawron
4,2008,Beals Coleman Wright,Bill Larned
4,2008,Jaime Fillol,Stan Smith
4,2008,Budge Patty,Jaroslav Drobny
4,2008,Frank Hunter,Henri Jean Cochet
4,2008,Mardy Fish,Andy Roddick
4,2008,Nikola Ciric,Attila Balazs
4,2008,John William Van Ryn,Bill Tilden Ii
4,2008,Robin Soderling,Roger Federer
4,2008,Joao Wiesinger,Leonardo Kirche
4,2008,Viv Mcgrath,Gottfried Alexander Maximilian Walter Kurt Von Cramm
4,2008,Denis Gremelmayr,Vincent Spadea
4,2008,Costin Paval,Teodor Dacian Craciun
4,2008,George Martin Lott,Jean Laurent Robert Borotra
4,2008,Daniel Koellerer,Alberto Martin
4,2008,Gustavo Junqueira De Andrade,Fernando Romboli
4,2008,Ismar Gorcic,Tomas Tenconi
4,2008,Novak Djokovic,Rafael Nadal
4,2008,Barry Phillips Moore,Roy Emerson
4,2008,Harry Lee,Jack Crawford
4,2008,Piero Luisi,Jose De Armas
4,2008,Ove Bengtson,Tom Okker
4,2008,Ricardo Tapia,Wilmer Lawson Allison
4,2008,Santiago Giraldo,Marcos Daniel
4,2008,Manuel Santana,Arthur Ashe
4,2008,Gil Hall,Sidney Burr Wood Jr
4,2008,Yohny Romero,Jose De Armas
4,2008,Thomas Lejus,Nicola Pietrangeli
4,2008,Tzvetan Mihov,Ivaylo Traykov
4,2008,Robert Haillet,Sven Viktor Davidson
4,2008,Robert Wilson,Sven Viktor Davidson
4,2008,Roderich Ferdinand Ottomar Menzel,Fred Perry
4,2008,Osamu Ishiguro,Ramanathan Krishnan
4,2008,Cliff Richey,Roy Emerson
4,2008,Wilmer Lawson Allison,Fred Perry
4,2008,Richard Russell,Stan Smith
4,2008,Onny Parun,Stan Smith
4,2008,Rafael Osuna,Dennis Ralston
4,2008,Graham Stilwell,Bob Hewitt
4,2008,Premjit Lall,Clark Graebner
4,2008,Arthur Ashe,Rod Laver
4,2008,Jaidip Mukerjea,Roy Emerson
4,2008,Arthur Ashe,Stan Smith
4,2008,Clark Graebner,Arthur Ashe
4,2008,Arthur Ashe,Roy Emerson
4,2008,Pancho Guzman,Cliff Richey
4,2008,Joaquin Loyo Mayo,Cliff Richey
4,2008,Francois Jauffret,Martin Mulligan
4,2008,Thomas Lejus,Manuel Santana
4,2008,Pancho Segura,Rod Laver
4,2008,Jan Kodes,Ilie Nastase
4,2008,Juan Gisbert,Tom Okker
4,2008,Wilhelm Bungert,Roy Emerson
4,2008,Ion Tiriac,Martin Mulligan
4,2008,Tom Edlefsen,Jan Kodes
4,2008,Tom Edlefsen,Zeljko Franulovic
4,2008,Bill Bowrey,Roy Emerson
4,2008,Jose Edison Mandarino,Martin Mulligan
3,2008,Diego Matos,Fernando Romboli
3,2008,Dieter Kindlmann,Andreas Beck
3,2008,Jose Luis Arillla,Jan Leschly
3,2008,Gonzalo Tur,Nicolas Jara Lozano
3,2008,Roko Karanusic,Christophe Rochus
3,2008,Georges Goven,Tom Okker
3,2008,Pierrick Ysern,Niels Desein
3,2008,Daniel Gimeno Traver,Joao Souza
3,2008,Roy Barth,Stan Smith
3,2008,Simeon Ivanov,Ivaylo Traykov
3,2008,Ivo Minar,Oscar Hernandez
3,2008,Wieslaw Gasiorek,Edison Mandarino
3,2008,Gaston Arturo Grimolizzi,Andres Molteni
3,2008,Florent Serra,Rafael Nadal
3,2008,Terry Addison,Arthur Ashe
3,2008,Gaston Arturo Grimolizzi,Juan Pablo Amado
3,2008,Tasuku Iwami,Yuichi Sugita
3,2008,Ray Keldie,Bob Lutz
3,2008,Pedro Clar Rossello,David Diaz Ventura
3,2008,Ramanathan Krishnan,Roy Emerson
3,2008,Terry Addison,Bill Bowrey
3,2008,Adam Feeney,Colin Ebelthite
3,2008,Igor Andreev,Juan Martin del Potro
3,2008,Eric Drossart,Nicola Pietrangeli
3,2008,Juan Manuel Valverde,Leonardo Kirche
3,2008,Abe Segal,Ken Rosewall
3,2008,Gardnar Mulloy,John Edward Bromwich
3,2008,Jose Checa Calvo,Sergio Gutierrez Ferrol
3,2008,Potito Starace,Rafael Nadal
3,2008,Ingo Buding,Ray Ruffels
3,2008,Juan Francisco Spina,Nicolas Jara Lozano
3,2008,Gilles Simon,Andy Murray
3,2008,Dick Crealy,Tom Okker
3,2008,Gary Lugassy,Jean Christophe Faurel
3,2008,Stan Wawrinka,Andy Murray
3,2008,Bob Hewitt,Tom Okker
3,2008,Evan Oneil,Marinko Matosevic
3,2008,Carlos Avellan,Cristhian Ignacio Benedetti
3,2008,Harald Elschenbroich,Martin Mulligan
3,2008,Andrew Gregory,Marinko Matosevic
3,2008,Guillermo Hormazabal,Hans Podlipnik Castillo
3,2008,Harald Elschenbroich,Tom Okker
3,2008,Byung Kook Kang,Kento Takeuchi
3,2008,Fernando Verdasco,Andy Murray
3,2008,Gardnar Mulloy,Herb Flam
3,2008,Andrei Mlendea,Gabriel Moraru
3,2008,Frank Dancevic,Bobby Reynolds
3,2008,Phil Dent,Ray Ruffels
3,2008,Alexander Flock,Alexandre Renard
3,2008,Alessio Di Mauro,Diego Junqueira
3,2008,Bob Hewitt,Rod Laver
3,2008,Ryan Young,Deniss Pavlovs
3,2008,Gael Monfils,Roger Federer
3,2008,Zeljko Franulovic,Mark Cox
3,2008,Ignacio Coll Riudavets,Pablo Martin Adalia
3,2008,Luka Gregorc,Robert Kendrick
3,2008,Zeljko Franulovic,Tom Okker
3,2008,Mohamed Nazim Saber,Mehdi Ziadi
3,2008,Richard Gasquet,Dmitry Tursunov
3,2008,Nicola Spear,Massimo Di Domenico
3,2008,Victor Kozin,Vladislav Bondarenko
3,2008,Brydan Klein,Matthew Ebden
3,2008,Jan Kukal,Mark Cox
3,2008,Rodrigo Perez,Martin Alund
3,2008,Pere Riba,Daniel Gimeno Traver
3,2008,Dick Crealy,Roy Emerson
3,2008,Agustin Picco,Andres Molteni
3,2008,Denis Matsukevitch,Denis Istomin
3,2008,Manuel Orantes,Manuel Santana
3,2008,Carlos Cuenca Navarro,Roberto Bautista Agut
3,2008,Pablo Andujar,Nicolas Devilder
3,2008,Mark Cox,Tom Okker
3,2008,Andoni Vivanco Guzman,Jose Checa Calvo
3,2008,David Guez,Adrian Mannarino
3,2008,Torben Ulrich,Roy Emerson
3,2008,Georgi Rumenov Payakov,Roberto Bautista Agut
3,2008,Laurent Recouderc,Pablo Andujar
3,2008,Torben Ulrich,Nicola Pietrangeli
3,2008,Andre Pinheiro,Tiago Lopes
3,2008,Ramanathan Krishnan,Mervyn Rose
3,2008,Torben Ulrich,Orlando Sirola
3,2008,Georgi Rumenov Payakov,Jose Checa Calvo
3,2008,Julio Cesar Campozano,Jose De Armas
3,2008,Torben Ulrich,Robert Haillet
3,2008,Nicolas Jara Lozano,Jonathan Gonzalia
3,2008,Andre Ghem,Rogerio Dutra Silva
3,2008,Giuseppe Merlo,Lew Hoad
3,2008,Jared Easton,Adam Feeney
3,2008,Flavio Cipolla,Alberto Martin
3,2008,Koji Watanabe,Ramanathan Krishnan
3,2008,Diego Matos,Tiago Lopes
3,2008,Sam Warburg,Vincent Spadea
3,2008,Koji Watanabe,Bill Bowrey
3,2008,Mahmoud Bahaa Hamed,Anas Fattar
3,2008,Mischa Zverev,Fernando Verdasco
3,2008,Patricio Cornejo,Clark Graebner
3,2008,Eladio Ribeiro Neto,Andre Miele
3,2008,Eric Nunez,Giovanni Lapentti
3,2008,Patricio Rodriguez Chi,Pierre Darmon
3,2008,Eladio Ribeiro Neto,Marcel Felder
3,2008,Marin Cilic,Paul Henri Mathieu
3,2008,Ken Fletcher,Fred Stolle
3,2008,Vladislav Bondarenko,Gabriel Moraru
3,2008,Jesse Witten,Robert Kendrick
3,2008,Thomaz Koch,Istvan Gulyas
3,2008,Andrei Levine,Aleksandr Agafonov
3,2008,Carlos Berlocq,Potito Starace
3,2008,Thomaz Koch,Nicola Pietrangeli
3,2008,Rupesh Roy,Patrick Taubert
3,2008,Andy Murray,Rafael Nadal
3,2008,Mark Cox,John Newcombe
3,2008,Tiago Lopes,Rogerio Dutra Silva
3,2008,Pablo Cuevas,Fernando Gonzalez
3,2008,Mark Cox,Clark Graebner
3,2008,Tiago Lopes,Leonardo Kirche
3,2008,Frederico Gil,Jeremy Chardy
3,2008,Mark Cox,Bob Hewitt
3,2008,Victor Kozin,Ilya Belyaev
3,2008,Scoville Jenkins,Robert Kendrick
3,2008,Lew Hoad,Vic Seixas
3,2008,Laurentiu Erlic,Robert Coman
3,2008,Alejandro Olmedo,Neale Fraser
3,2008,Dimitri Sturdza,Ingo Buding
3,2008,Andrew Coelho,Brydan Klein
3,2008,Jose Acasuso,Albert Montanes
3,2008,Lew Hoad,Ken Rosewall
3,2008,Tom Hughan,Ignacy Hanislaw Tloczynski
3,2008,Jose Acasuso,Gilles Simon
3,2008,Boro Jovanovic,Pierre Barthes
3,2008,Sadik Kadir,Greg Jones
3,2008,Francois Godbout,Tony Palafox
3,2008,Owen Davidson,Roy Emerson
3,2008,Tony Mottram,Lennart Bergelin
3,2008,Jan Erik Lundquist,Manuel Santana
3,2008,Owen Davidson,Fred Stolle
3,2008,Seymour Greenberg,Frank Parker
3,2008,Hamilton Richardson,Ken Rosewall
3,2008,Luis Ayala,Nicola Pietrangeli
3,2008,Fred Kovaleski,Tom Brown
3,2008,Frank Froehling,Rod Laver
3,2008,Peter Curtis,Tom Okker
3,2008,Bob Falkenburg,Jack Kramer
3,2008,Taghi Akbari,Jaidip Mukerjea
3,2008,John Barrett,Ken Rosewall
3,2008,Cristian Villagran,Diego Junqueira
3,2008,Senaka Kumara,Shiv Prakash Misra
3,2008,Mal Anderson,Vic Seixas
3,2008,Philippe Washer,Vic Seixas
3,2008,Felicisimo Ampon,Lennart Bergelin
3,2008,Mal Anderson,Ashley Cooper
3,2008,Geoffrey Edmund Brown,John Edward Bromwich
3,2008,Stan Smith,Rod Laver
3,2008,Jan Leschly,Marty Riessen
3,2008,Jacques Peten,Torsten Johansson
3,2008,Keith Diepraam,Wilhelm Bungert
3,2008,Martin Mulligan,Neale Fraser
3,2008,Jacques Peten,Ricky Morea
3,2008,Mike Belkin,Cliff Richey
3,2008,Thedy Stalder,Ingo Buding
3,2008,Colin Foster Long,John Edward Bromwich
3,2008,Frank Parker,Don Budge
3,2008,Pierre Darmon,Cliff Drysdale
3,2008,Frank Arthur Sedgman,Ted Schroeder
3,2008,Marcello Lara,Cliff Richey
3,2008,Pierre Darmon,Rod Laver
3,2008,George Toley,Don Mcneill
3,2008,Sherwood Stewart,Clark Graebner
3,2008,Pierre Darmon,Manuel Santana
3,2008,Roger Dessair,Robert Abdesselam
3,2008,Michael Sangster,Roy Emerson
3,2008,Istvan Gulyas,Manuel Orantes
3,2008,Franjo Puncec,Roderich Ferdinand Ottomar Menzel
3,2008,Tony Palafox,Fred Stolle
3,2008,Istvan Gulyas,Neale Fraser
3,2008,Josip Palada,Roderich Ferdinand Ottomar Menzel
3,2008,Tony Palafox,Dennis Ralston
3,2008,Boro Jovanovic,Manuel Santana
3,2008,Georg Felix Von Metaxa,Andre Merlin
3,2008,Tony Palafox,Rod Laver
3,2008,Thedy Stalder,Wilhelm Bungert
3,2008,Charles Edgar Hare,Frank Parker
3,2008,Roger Becker,Luis Ayala
3,2008,Mark Cox,Cliff Richey
3,2008,Don Budge,Fred Perry
3,2008,Dan Bleckinger,Stan Smith
3,2008,Zenzo Shimidzu,Bill Tilden Ii
3,2008,John Edward Bromwich,Don Budge
3,2008,Christian Kuhnke,Manuel Santana
3,2008,Norman Peach,Richard E Schlessinger
3,2008,Ronald Alfred Shayes,Bobby Riggs
3,2008,Don Candy,Frank Arthur Sedgman
3,2008,Toto Brugnon,Bunny Austin
3,2008,Jim Gilchrist,Adrian Karl Quist
3,2008,Jozsef Asboth,Philippe Washer
3,2008,Manuel Alonso De Areyzaga,Jean Rene Lacoste
3,2008,Max Bonner,Bill Sidwell
3,2008,Michael Sangster,Wilhelm Bungert
3,2008,Vladimir M Landau,John Colin Gregory
3,2008,Billy Gillespie,Frank Parker
3,2008,Paul Henri Mathieu,Marin Cilic
3,2008,Pat O'Hara Wood,James Outram Anderson
3,2008,Andras Adam Stolpa,Philippe Washer
3,2008,Ed Grubb,Charlie Pasarell
3,2008,Vinnie Richards,Bill Johnston
3,2008,Philippe Washer,Frank Arthur Sedgman
3,2008,Jurgen Melzer,Marin Cilic
3,2008,Vinnie Richards,Bill Tilden Ii
3,2008,Eric William Sturgess,Frank Arthur Sedgman
3,2008,Jurgen Melzer,Andy Murray
3,2008,Percy Lloyd Kynaston,Jerry Lang
3,2008,Chung Yang Im,Felicisimo Ampon
3,2008,Christophe Rochus,Steve Darcis
3,2008,Ichiya Kumagae,Bill Tilden Ii
3,2008,Sang Yun Lee,Osamu Ishiguro
3,2008,Radek Stepanek,Roger Federer
3,2008,Fred Perry,Giorgio De Stefani
3,2008,Bob Mark,Barry Mackay
3,2008,Karim Maamoun,Talal Ouahabi
3,2008,Adrian Karl Quist,Don Budge
3,2008,Eric William Sturgess,Frank Parker
3,2008,Bjorn Phau,Yen Hsun Lu
3,2008,Sydney Montague Jacob,Jean Rene Lacoste
3,2008,Jiri Javorsky,Billy Knight
3,2008,Kevin Kim,Alex Bogomolov Jr
3,2008,Ladislav Hecht,Gottfried Alexander Maximilian Walter Kurt Von Cramm
3,2008,Orlando Sirola,Jackie Brichant
3,2008,Barry Mackay,Neale Fraser
3,2008,Oswald Graham Noel Turnbull,Jean Laurent Robert Borotra
3,2008,Orlando Sirola,Roy Emerson
3,2008,Juan Sebastian Cabal,Joao Souza
3,2008,Umberto Luigi De Morpurgo,Jean Rene Lacoste
3,2008,Orlando Sirola,Neale Fraser
3,2008,Ronnie Barnes,Manuel Santana
3,2008,Sidney Burr Wood Jr,Fred Perry
3,2008,Orlando Sirola,Sven Viktor Davidson
3,2008,Ronnie Barnes,Pierre Darmon
3,2008,Henri Jean Cochet,Henry Ellsworth Vines
3,2008,Orlando Sirola,Rod Laver
3,2008,Stan Smith,Arthur Ashe
3,2008,Sidney Burr Wood Jr,Jack Crawford
3,2008,Jiri Javorsky,Luis Ayala
3,2008,Robert Bedard,Lew Hoad
3,2008,Harry Hopman,Viv Mcgrath
3,2008,Mario Llamas,Roy Emerson
3,2008,Robert Bedard,Herb Flam
3,2008,Cliff Es Sproule,Jack Crawford
3,2008,Mario Llamas,Vic Seixas
3,2008,Stan Smith,Ilie Nastase
3,2008,Sidney Burr Wood Jr,Wilmer Lawson Allison
3,2008,Ken Mcgregor,Jaroslav Drobny
3,2008,Jozsef Asboth,Jackie Brichant
3,2008,Frank Shields,Jack Crawford
3,2008,Ken Mcgregor,Vic Seixas
3,2008,Filippo Volandri,Nicolas Almagro
3,2008,Frank Shields,Bunny Austin
3,2008,Art Larsen,Ken Rosewall
3,2008,Marsel Ilhan,Gilles Muller
3,2008,Pat Hughes,Jack Crawford
3,2008,Art Larsen,Lew Hoad
3,2008,Herman W Artens,Umberto Luigi De Morpurgo
3,2008,Tony Trabert,Ken Rosewall
3,2008,Henri Jean Cochet,Jean Laurent Robert Borotra
3,2008,Jackie Brichant,Sven Viktor Davidson
3,2008,Jan Kozeluh,Henk Timmer
3,2008,Jackie Brichant,Vic Seixas
3,2008,Jack Wright,Rogelio Paris
3,2008,Atsushi Miyagi,Ramanathan Krishnan
3,2008,Henk Timmer,Henri Jean Cochet
3,2008,Wladyslaw Skonecki,Nicola Pietrangeli
3,2008,John Colin Gregory,Henri Jean Cochet
3,2008,John Colin Gregory,Jack Crawford
3,2008,Ronaldo R Boyd,Henri Jean Cochet
3,2008,Giorgio De Stefani,Gottfried Alexander Maximilian Walter Kurt Von Cramm
3,2008,Jean Rene Lacoste,Bill Johnston
